,ApplicantEducationID,ApplicantID,DateStart,DateEnd,EducationInstituteName,Score,EducationLevelID,MajorID,Degree
192,194,527,1995-06-01 00:00:00.0000000,1998-07-01 00:00:00.0000000,DAPENA 2 SURABAYA,34.0,5,,True
193,195,527,1992-06-01 00:00:00.0000000,1995-07-01 00:00:00.0000000,YBPK 1 SURABAYA,34.0,7,,True
194,196,527,1986-06-01 00:00:00.0000000,1992-07-01 00:00:00.0000000,GUBENG JAYA II 205 SURABAYA,34.0,8,,True
195,197,528,2014-09-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,BRAWIJAYA UNIVERSITY,3.76,2,6.0,True
196,198,531,2010-08-01 00:00:00.0000000,2014-08-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.48,2,6.0,True
197,199,532,2008-07-01 00:00:00.0000000,2013-08-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA YAI,2.8,2,3.0,True
198,200,538,2014-08-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS SURABAYA (UBAYA),3.352,2,2.0,True
199,201,543,2015-09-01 00:00:00.0000000,2019-05-01 00:00:00.0000000,INDRAPRASTA PGRI,3.09,2,4.0,True
200,202,543,2011-05-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,I WIJAYA KUSUMA,7.25,6,7.0,True
201,203,553,2013-09-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.48,2,3.0,True
202,204,542,2014-06-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,SMKN 40 JAKARTA,73.5,6,7.0,True
203,205,297,2012-08-01 00:00:00.0000000,0201-08-01 00:00:00.0000000,UNIVERSITAS KRISTEN PETRA,3.38,2,7.0,False
204,206,559,2014-09-01 00:00:00.0000000,2017-11-01 00:00:00.0000000,BINA SARANA INFORMATIKA ,3.69,4,4.0,True
205,207,562,2011-08-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,ATMA JAYA YOGYAKARTA,3.22,2,10.0,True
206,208,566,2002-08-01 00:00:00.0000000,2010-10-01 00:00:00.0000000,UNIVERSITAS KATHOLIK ATMAJAYA JAKARTA,2.89,2,6.0,True
207,209,567,2011-09-01 00:00:00.0000000,2014-09-01 00:00:00.0000000,BINA SARANA INFORMATIKA,3.33,4,4.0,True
208,210,573,2013-08-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,UNIVERSITAS MERCU BUANA,372.0,2,3.0,True
209,211,577,1997-06-01 00:00:00.0000000,2003-06-01 00:00:00.0000000,SDN KENDANGSARI V SURABAYA,7.51,8,,False
210,212,577,2003-06-01 00:00:00.0000000,2006-06-01 00:00:00.0000000,SMPN 32 SURABAYA,73.05,7,,False
211,213,577,2006-06-01 00:00:00.0000000,2009-06-01 00:00:00.0000000,SMA MUHAMMADIYAH 2 SURABAYA,73.05,5,,False
212,214,577,2009-08-01 00:00:00.0000000,2014-03-01 00:00:00.0000000,STIE PERBANAS SURABAYA,2.94,2,2.0,True
213,215,589,2013-09-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.44,2,8.0,True
214,216,592,2012-09-01 00:00:00.0000000,2016-11-01 00:00:00.0000000,UNIVERSTY OF MUHAMMADIYAH MALANG,3.21,2,2.0,True
215,217,599,2013-09-01 00:00:00.0000000,2017-04-01 00:00:00.0000000,UNIVERSITAS WARMADEWA,342.0,2,6.0,True
216,218,600,2008-08-01 00:00:00.0000000,2011-04-01 00:00:00.0000000,STIESIA SURABAYA,3.38,4,2.0,True
217,219,602,1995-07-01 00:00:00.0000000,2001-07-01 00:00:00.0000000,ITS SURABAYA,312.0,2,8.0,True
218,220,604,2011-09-01 00:00:00.0000000,2014-08-01 00:00:00.0000000,UNIVERSITAS FAJAR,3.59,4,2.0,False
219,221,605,2015-09-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,SEKOLAH TINGGI ILMU EKONOMI INDONESIA SURABAYA,3.8,4,2.0,True
220,222,607,2007-09-01 00:00:00.0000000,2014-02-01 00:00:00.0000000,UNIV. PATTIMURA,349.0,2,6.0,True
221,223,609,2011-08-01 00:00:00.0000000,2015-03-01 00:00:00.0000000,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA,3.0,4,10.0,True
222,224,614,2014-08-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS PELITA HARAPAN SURABAYA,3.04,2,6.0,True
223,225,620,2009-06-01 00:00:00.0000000,2012-05-01 00:00:00.0000000,SMAK MATER DEI,8.4,5,13.0,False
224,226,626,2012-09-01 00:00:00.0000000,2016-12-01 00:00:00.0000000,SEKOLAH TINGGI MULTI MEDIA 'MMTC' YOGYAKARTA,3.48,2,10.0,True
225,227,622,2012-05-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITA INDRAPRASTA PGRI,2.9,2,10.0,False
226,228,628,2002-06-01 00:00:00.0000000,2007-01-01 00:00:00.0000000,UNESA,2.64,2,7.0,True
227,229,630,2011-07-01 00:00:00.0000000,2012-05-01 00:00:00.0000000,MA ATTAQWA 02,8.79,5,,True
228,230,630,2010-02-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,PONDOK MODERN DARUNNAJAH,8.45,5,7.0,True
229,231,631,2012-09-01 00:00:00.0000000,2017-05-01 00:00:00.0000000,UIN SYARIF HIDAYATULLAH JAKARTA,341.0,2,3.0,True
230,232,631,2007-07-01 00:00:00.0000000,2010-07-01 00:00:00.0000000,SMAN 1 CIRUAS,800.0,5,7.0,True
231,233,633,2007-05-01 00:00:00.0000000,2012-05-01 00:00:00.0000000,ITS,309.0,2,8.0,True
232,234,575,2003-09-01 00:00:00.0000000,2007-04-01 00:00:00.0000000,UNIVERSITAS BUDI LUHUR DAN UNIVERSITAS PERSADA INDONESIA Y.A.I (PSIKOLOGI),3.26,1,4.0,True
233,235,238,2012-09-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,3.62,2,3.0,True
234,236,637,2014-05-01 00:00:00.0000000,2017-11-01 00:00:00.0000000,BINA SARANA INFORMARTIKA,3.14,4,10.0,False
235,237,641,2013-08-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,UNIVERSITAS KHATOLIK ATMA JAYA,3.27,2,3.0,False
236,238,418,2013-08-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,327.0,2,4.0,True
237,239,645,2009-07-01 00:00:00.0000000,2009-07-01 00:00:00.0000000,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3.15,2,7.0,True
238,240,646,2008-08-01 00:00:00.0000000,2012-08-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA MALANG,3.24,2,7.0,True
239,241,457,2012-08-01 00:00:00.0000000,2017-11-01 00:00:00.0000000,UNIVERSITAS TELKOM,2.95,2,4.0,True
240,242,647,2012-08-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.36,2,3.0,True
241,244,654,2010-09-01 00:00:00.0000000,2014-04-01 00:00:00.0000000,UNIVERSITAS WIJAYA KUSUMA SURABAYA,3.27,2,2.0,True
242,245,629,2010-08-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.0,2,7.0,True
243,246,659,2013-07-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,UNIVERSITAS JEMBER,314.0,2,6.0,True
244,247,661,2008-08-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA MALANG,2.9,2,7.0,True
245,248,665,2004-09-01 00:00:00.0000000,2008-02-01 00:00:00.0000000,UNIVERSITAS SAHID SURAKARTA,341.0,2,14.0,True
246,249,669,2017-08-01 00:00:00.0000000,2013-03-01 00:00:00.0000000,UNIVERSITAS NEGERI MALANG,3.37,2,7.0,True
247,250,670,2013-08-01 00:00:00.0000000,2016-11-01 00:00:00.0000000,AKADEMI SEKRETARI WIDYA MANDALA SURABAYA,3.4,4,5.0,True
248,251,616,2006-06-01 00:00:00.0000000,2009-06-01 00:00:00.0000000,UNJ,300.0,4,10.0,True
249,252,616,2015-06-01 00:00:00.0000000,2018-06-01 00:00:00.0000000,UNIVERSITAS MERCU BUANA,300.0,2,10.0,True
250,253,677,2013-06-01 00:00:00.0000000,2015-06-01 00:00:00.0000000,TRISAKTI INSTITUTE OF TOURISM,3.8,1,1.0,False
251,254,677,2007-06-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,UNIVERSITAS NEGERI MALANG,3.08,2,,False
252,255,684,2011-11-01 00:00:00.0000000,2016-03-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,2.83,2,7.0,False
253,256,688,2012-05-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.0,2,6.0,True
254,257,690,2013-08-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,UNIVERSITY OF BRAWIJAYA,3.3,2,3.0,True
255,258,696,2012-07-01 00:00:00.0000000,2015-06-01 00:00:00.0000000,SMKN 2 MALANG,80.0,6,4.0,False
256,259,696,2015-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.7,4,4.0,True
257,260,697,2015-10-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,"UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN""JAKARTA",3.33,2,6.0,True
258,261,702,2016-09-01 00:00:00.0000000,2018-06-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.3,1,6.0,True
259,262,702,2012-10-01 00:00:00.0000000,2016-04-01 00:00:00.0000000,UNIVERSITAS WIJAYA KUSUMA ,3.55,2,6.0,True
260,263,708,2012-07-01 00:00:00.0000000,2016-06-01 00:00:00.0000000,SUMPAH PEMUDA LAW OF SCHOOL,3.86,2,6.0,True
261,265,709,2014-09-01 00:00:00.0000000,2018-05-01 00:00:00.0000000,UNIVERSITAS JEMBER,3.4,2,9.0,True
262,266,710,2011-10-01 00:00:00.0000000,2016-04-01 00:00:00.0000000,UNIVERSITAS SUMATERA UTARA,3.06,2,6.0,True
263,267,710,2008-06-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,SMA KATOLIK YOS SUDARSO BATAM,8.3,5,13.0,True
264,268,710,2005-06-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SMP KATOLIK YOS SUDARSO BATAM,8.0,7,,True
265,269,710,1999-06-01 00:00:00.0000000,2005-06-01 00:00:00.0000000,SD KATOLIK YOS SUDARSO BATAM,7.8,8,,True
266,270,715,2012-09-01 00:00:00.0000000,2017-03-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.41,2,3.0,True
267,271,663,2010-11-01 00:00:00.0000000,2015-05-01 00:00:00.0000000,UNIVERSITAS MERCU BUANA,3.05,2,7.0,True
268,272,718,2013-08-01 00:00:00.0000000,2017-01-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN NASIONAL VETERAN JAKARTA,3.57,2,6.0,True
269,273,717,2012-09-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,HANG TUAH SURABAYA,3.18,2,3.0,True
270,274,720,2009-08-01 00:00:00.0000000,2013-09-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER SURABAYA,3.51,2,8.0,True
271,275,720,2013-09-01 00:00:00.0000000,2015-02-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER SURABAYA,3.8,1,8.0,True
272,276,721,2011-09-01 00:00:00.0000000,2017-01-01 00:00:00.0000000,"UNIVERSITAS PEMBANGUNAN NASIONAL VETERAN JAWA TIMUR, SURABAYA",2.69,2,4.0,True
273,277,724,2012-10-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,UNIVERSITAS ATMA JAYA JAKARTA,323.0,2,6.0,True
274,278,729,2006-07-01 00:00:00.0000000,2010-09-01 00:00:00.0000000,STIKOM.INTERSTUDI,2.95,4,10.0,True
275,279,731,2017-09-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,MERCU BUANA,3.34,2,3.0,True
276,280,728,1999-06-01 00:00:00.0000000,2004-11-01 00:00:00.0000000,STIMIK PERBANAS,2.5,4,2.0,False
277,281,698,2015-09-01 00:00:00.0000000,2018-04-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,388.0,4,5.0,True
278,282,733,2014-09-01 00:00:00.0000000,2017-11-01 00:00:00.0000000,AMIK BSI,358.0,4,4.0,True
279,283,744,2012-07-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.06,2,6.0,False
280,284,745,2013-07-01 00:00:00.0000000,2017-12-01 00:00:00.0000000,UNIVERSITAS SAHID JAKARTA,3.53,2,6.0,True
281,285,748,2015-09-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITAS NEGERI YOGYAKARTA,369.0,1,3.0,True
282,286,748,2011-07-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,UNIVERSITAS ISLAM NEGERI MALANG,359.0,2,3.0,True
283,287,750,2014-02-01 00:00:00.0000000,2016-10-01 00:00:00.0000000,STIKOM SURABAYA,358.0,2,4.0,True
284,288,750,2010-07-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,STIKOM SURABAYA,33.0,4,4.0,True
285,289,675,1999-11-01 00:00:00.0000000,2002-06-01 00:00:00.0000000,"ST. THERESA, JAKARTA",3.18,4,5.0,True
286,290,738,1998-07-01 00:00:00.0000000,2001-07-01 00:00:00.0000000,SMKN 29 JAKARTA,6.81,6,9.0,True
287,291,738,1995-07-01 00:00:00.0000000,1998-07-01 00:00:00.0000000,SMPN 41 JAKARTA,7.21,7,,True
288,292,738,1989-07-01 00:00:00.0000000,1995-07-01 00:00:00.0000000,SDI AL-AZHAR 2 JAKARTA,7.88,8,,True
289,293,753,2008-09-01 00:00:00.0000000,2011-09-01 00:00:00.0000000,UNIVERSITY  STATE POLYTECHNIC  OF MEDAN,306.0,4,8.0,True
290,294,753,2011-07-01 00:00:00.0000000,2015-07-01 00:00:00.0000000,UNIVERSITY OF NORTH SUMATRA,2.99,2,8.0,True
291,295,755,2013-08-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,ATMA JAYA YOGYAKARTA UNIVERSITY,3.8,2,6.0,True
292,296,765,2012-06-01 00:00:00.0000000,2016-05-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.59,2,7.0,True
293,297,765,2009-05-01 00:00:00.0000000,2012-05-01 00:00:00.0000000,SMA NEGERI 1 KERTOSONO,8.4,5,13.0,True
294,298,767,2010-06-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,INSTITUT TEKNOLOGI BANDUNG,3.06,2,7.0,True
295,299,768,2011-08-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.06,2,7.0,True
296,301,775,2012-09-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.61,2,6.0,True
297,302,777,2012-08-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,UNIVERSITAS ATMA JAYA JAKARTA,3.41,2,6.0,True
298,303,778,2011-08-01 00:00:00.0000000,2016-07-01 00:00:00.0000000,UNIVERSITAS KATOLIK INDONESIA ATMA JAYA,3.13,2,6.0,True
299,304,776,2012-08-01 00:00:00.0000000,2015-11-01 00:00:00.0000000,POLITEKNIK NEGERI MEDIA KREATIF,3.45,4,,True
300,305,594,2014-08-01 00:00:00.0000000,2018-04-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.35,2,6.0,True
301,306,797,2011-09-01 00:00:00.0000000,2015-05-01 00:00:00.0000000,UNIVERSITAS ISLAM INDONESIA,3.83,2,6.0,True
302,307,797,2016-03-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,UNIVERSITAS ISLAM INDONESIA,3.86,1,6.0,True
303,308,676,2011-08-01 00:00:00.0000000,2015-04-01 00:00:00.0000000,STIE YAPAN,3.18,2,7.0,True
304,309,807,2005-06-01 00:00:00.0000000,2011-01-01 00:00:00.0000000,UNIKA ATMA JAYA JAKARTA,3.05,2,6.0,True
305,310,809,2013-07-01 00:00:00.0000000,2018-05-01 00:00:00.0000000,UNIVERSITAS JEMBER,3.14,2,6.0,True
306,311,813,2009-05-01 00:00:00.0000000,2013-11-01 00:00:00.0000000,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,2.9,2,2.0,False
307,312,830,2004-07-01 00:00:00.0000000,2010-10-01 00:00:00.0000000,UNIVERSITAS INDRA PRASTA PGRI,281.0,2,7.0,True
308,313,841,2008-03-01 00:00:00.0000000,2013-03-01 00:00:00.0000000,UIN SUNAN AMPEL,320.0,2,3.0,True
309,314,850,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS TAMA JAGAKARSA,3.54,2,3.0,False
310,315,855,2010-08-01 00:00:00.0000000,2014-08-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.48,2,6.0,True
311,316,866,2012-07-01 00:00:00.0000000,2016-04-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.7,2,8.0,True
312,317,866,2016-04-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.89,1,8.0,True
313,318,872,2003-09-01 00:00:00.0000000,2010-10-01 00:00:00.0000000,HANG TUAH,2.6,2,3.0,True
314,319,875,2005-06-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SMK PRADANA GIRI BANYUWANGI,300.0,6,9.0,True
315,320,873,2003-07-01 00:00:00.0000000,2006-07-01 00:00:00.0000000,SMA NEGERI 01 TANGERANG,27.0,5,,True
316,321,873,2006-08-01 00:00:00.0000000,2012-12-01 00:00:00.0000000,UNIV BRAWIJAYA,2.87,2,7.0,False
317,322,873,2015-06-01 00:00:00.0000000,2016-09-01 00:00:00.0000000,STIMA IMMI,336.0,2,7.0,True
318,323,878,2009-08-01 00:00:00.0000000,2014-10-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,3.05,2,7.0,True
319,324,858,2007-08-01 00:00:00.0000000,2012-12-01 00:00:00.0000000,STIKOM THE LONDON SCHOOL OF PUBLIC RELATIONS JAKARTA,3.01,2,10.0,True
320,325,883,2013-09-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,UNIVERSITAS JEMBER,335.0,2,6.0,True
321,326,876,2008-08-01 00:00:00.0000000,2012-07-01 00:00:00.0000000,UNIVERSITAS BENGKULU,304.0,2,6.0,False
322,327,892,2013-09-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3.32,2,7.0,True
323,328,886,2011-08-01 00:00:00.0000000,2016-12-01 00:00:00.0000000,ATMA JAYA (MARKETING MANAGEMENT),2.6,2,,True
324,329,898,2011-06-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,3.26,2,6.0,True
325,330,910,2010-09-01 00:00:00.0000000,2015-12-01 00:00:00.0000000,ABFII PERBANAS,287.0,2,2.0,True
326,331,913,2010-09-01 00:00:00.0000000,2017-11-01 00:00:00.0000000,UIN SYARIF HIDAYATULLAH JAKARTA,2.84,2,3.0,True
327,332,917,2016-08-01 00:00:00.0000000,2016-04-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.62,1,6.0,True
328,333,930,1995-07-01 00:00:00.0000000,2000-09-01 00:00:00.0000000,PAKUAN BOGOR,2.413,2,11.0,True
329,334,937,2014-06-01 00:00:00.0000000,2017-06-01 00:00:00.0000000,SMK KAWUNG 1 SURABAYA,90.0,6,4.0,True
330,335,944,2013-08-01 00:00:00.0000000,2017-11-01 00:00:00.0000000,UNIVERSITAS ISLAM NEGERI MAULANA MALIK IBRAHIM MALANG,3.38,2,6.0,True
331,336,945,2011-08-01 00:00:00.0000000,2015-09-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.25,2,7.0,False
332,337,946,2014-08-01 00:00:00.0000000,2018-04-01 00:00:00.0000000,WIDYA MANDALA,3.9,2,10.0,True
333,338,950,2012-09-01 00:00:00.0000000,2016-07-01 00:00:00.0000000,STATE UNIVERSITY OF SURABAYA,3.5,2,7.0,True
334,339,967,2015-10-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.26,1,6.0,True
335,340,967,2010-09-01 00:00:00.0000000,2015-03-01 00:00:00.0000000,UNIVERSITAS SURABAYA,2.59,2,6.0,True
336,341,984,2005-09-01 00:00:00.0000000,2010-04-01 00:00:00.0000000,UNIVERSITAS HKBP NOMMENSEN MEDAN,3.21,2,6.0,True
337,342,964,2012-09-01 00:00:00.0000000,2016-10-01 00:00:00.0000000,UNIVERSITAS ISLAM NEGERI SYARIF HIDAYATULLAH JAKARTA,3.56,2,3.0,True
338,343,964,2009-07-01 00:00:00.0000000,2012-04-01 00:00:00.0000000,MA SUNANUL HUDA,42.9,5,13.0,True
339,344,964,2006-07-01 00:00:00.0000000,2009-04-01 00:00:00.0000000,SMP NEGERI 5 KOTA SUKABUMI,36.7,7,,True
340,345,964,2000-07-01 00:00:00.0000000,2006-05-01 00:00:00.0000000,SDN GUNUNG PUYUH CIPTA BINA MANDIRI,70.23,8,,True
341,346,993,2010-09-01 00:00:00.0000000,2014-09-01 00:00:00.0000000,STMIK AKBA MAKASSAR,3.7,2,4.0,True
342,347,799,2014-08-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.15,2,6.0,True
343,348,1009,2009-08-01 00:00:00.0000000,2013-08-01 00:00:00.0000000,WIDYA MANDALA,3.17,2,7.0,True
344,349,1010,2015-09-01 00:00:00.0000000,2017-03-01 00:00:00.0000000,UIN SUNAN AMPEL SURABAYA,3.89,1,7.0,True
345,350,1010,2011-08-01 00:00:00.0000000,2015-06-01 00:00:00.0000000,STID AL-HADID SURABAYA,3.39,2,7.0,True
346,351,1017,2017-09-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,UNIVERSITAS GADJAH MADA,3.53,2,6.0,True
347,352,1046,2014-08-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS INTERNASIONAL BATAM,3.75,2,6.0,True
348,353,1052,2012-09-01 00:00:00.0000000,2017-04-01 00:00:00.0000000,DR. SOETOMO UNIVERSITY ,3.56,2,7.0,True
349,354,1054,2013-09-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS KRISTEN INDONESIA,3.67,2,6.0,True
350,355,1053,2010-07-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,UNIVERSITAS JENDERAL SOEDIRMAN,310.0,2,6.0,True
351,356,1057,2010-08-01 00:00:00.0000000,2013-09-01 00:00:00.0000000,AKADEMI SEKRETARIS WIDYA MANDALA SURABAYA,318.0,4,5.0,False
352,357,1063,2013-09-01 00:00:00.0000000,2017-12-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH PROF. DR. HAMKA,3.5,2,2.0,True
353,358,1068,2005-04-01 00:00:00.0000000,2009-09-01 00:00:00.0000000,UNIVERSITAS LAMPUNG (UNILA),3.15,2,6.0,True
354,359,1069,2013-09-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UIN SYARIF HIDAYATULLAH JAKARTA,3.47,2,6.0,True
355,360,1069,2010-06-01 00:00:00.0000000,2013-05-01 00:00:00.0000000,MAN 1 (MODEL) BANDAR LAMPUNG,8.2,5,13.0,False
356,361,1064,2013-08-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,BAKRIE UNIVERSITY,3.16,2,8.0,True
357,362,1079,2008-08-01 00:00:00.0000000,2014-10-01 00:00:00.0000000,INSTITUT BISNIS DAN INFORMATIKA STIKOM SURABAYA,3.47,2,,False
358,363,1085,2006-08-01 00:00:00.0000000,2009-08-01 00:00:00.0000000,UNIVERSITAS KOMPUTER INDONESIA,3.26,2,2.0,False
359,364,1094,2013-10-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH SIDOARJO,3.37,2,10.0,True
360,365,1092,2013-09-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.68,2,3.0,True
361,366,1092,2010-06-01 00:00:00.0000000,2013-05-01 00:00:00.0000000,SMA NEGERI 10 TANGERANG,48.3,5,13.0,False
362,367,1092,2007-07-01 00:00:00.0000000,2010-05-01 00:00:00.0000000,SMP NEGERI 2 TANGERANG,33.45,7,,False
363,368,1092,2001-07-01 00:00:00.0000000,2007-06-01 00:00:00.0000000,SD MARKUS,66.22,8,,False
364,369,1105,0011-10-01 00:00:00.0000000,0016-02-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN PANCA BUDI MEDAN,3.01,2,6.0,True
365,370,1103,2012-09-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,BINUS,304.0,2,7.0,True
366,371,1108,2010-11-01 00:00:00.0000000,2014-12-01 00:00:00.0000000,STMIK DUTA BANGSA SURAKARTA,3.17,2,4.0,True
367,372,1111,2012-07-01 00:00:00.0000000,2016-04-01 00:00:00.0000000,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,337.0,2,7.0,True
368,373,1116,2010-08-01 00:00:00.0000000,2014-06-01 00:00:00.0000000,ATMAJAYA,2.96,2,6.0,False
369,374,1116,2016-02-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UGM,3.5,1,6.0,False
370,375,1118,2013-10-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA Y.A.I,309.0,2,3.0,True
371,376,1097,2013-08-01 00:00:00.0000000,2017-05-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN NASIONAL VETERAN JAWA TIMUR,3.08,2,7.0,True
372,377,1120,2015-08-01 00:00:00.0000000,2018-06-01 00:00:00.0000000,UNIVERSITAS JEMBER,3.4,4,5.0,True
373,378,1125,2007-08-01 00:00:00.0000000,2011-12-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.43,2,10.0,True
374,379,1125,2004-07-01 00:00:00.0000000,2007-05-01 00:00:00.0000000,SMA NEGERI 4 SIDOARJO,25.0,5,13.0,True
375,380,1129,2012-09-01 00:00:00.0000000,2015-04-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA ,2.98,1,6.0,True
376,381,1119,2015-10-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,UNIVERSITAS ISLAM INDONESIA,3.69,1,,True
377,382,1132,2012-06-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,UNIVERSITAS JEMBER,3.1,2,7.0,False
378,383,1133,2010-08-01 00:00:00.0000000,2014-02-01 00:00:00.0000000,STIE PERBANAS SURABAYA,3.18,2,2.0,True
379,384,1134,2012-09-01 00:00:00.0000000,2016-05-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,387.0,2,7.0,True
380,385,1145,2007-07-01 00:00:00.0000000,2010-07-01 00:00:00.0000000,SMK PGRI 1 PALIMANAN,8.05,6,2.0,False
381,386,1145,2010-07-01 00:00:00.0000000,2013-07-01 00:00:00.0000000,STIKOM POLTEK CIREBON,3.11,4,,True
382,387,1153,2002-07-01 00:00:00.0000000,2006-09-01 00:00:00.0000000,AIRLANGGA,2.57,4,7.0,True
383,388,1171,2012-06-01 00:00:00.0000000,2016-04-01 00:00:00.0000000,UNIVERSITAS MA CHUNG,3.26,2,7.0,False
