JobID,Description,EducationLevelID,FunctionPositionID,JobStatus,JobTitle,Requirement,SalaryMax,SalaryMin,HiredQuota,DepartmentID,CityID,CompanyID,ProvinceID,SkipTest,MajorID,DbName,UsiaMax,UsingGlasses,IQMin,IsSpecificEducationLevel,DriverLicenseType,IsSpesificDriverLicense,Gender,IsSpecificAge,IsSpecificGender,IsSpecificIQ,IsSpecificMarital,MaritalStatus,AdsStatisticID
1438,responsible for day to day office administrative and tasks which will be deal with confidential things assistance to hr ga manager for general affairs and administration support and maximize efficiency of division tasks taking care of facility management maintenance office supplies office assets procurement and inventory control of office stationery office assets and meeting rooms office management to ensure convenient look of overall office area manage and taking care of support documents related to ga such as certification coordination etc arrangement of employee support needed rental travel arrangements etc arrangement of internal events in colaboration with hr department manage coordinate and support ga team manage overall office cleanliness maintenance health and safety evaluate and also build good relation with all vendors and building management,2,26,Close,supervisor ga,candidate must possess at least bachelor degree in any field at least year of working experience in the related field is required for this position required skill microsoft office analyticalpreferably supervisor coordinator specialized in purchasing inventory material warehouse management or equivalent strong analytical and communication skill able to work under pressure good performance with low supervision,0,0,1,47,2,13,2,True,7,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1439,pengalaman di bidang maintenance segala merk dan jenis ac,6,17,Close,engineering,pria maksimal tahunpendidikan smk teknik listrikpengalaman minimal tahun bidang maintenance ac,3900000,2750000,1,31,1,5,1,True,11,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1440,menerima panggilan telepon dan menerusan ke bagian terkait jika itu ditujukan ke bagian lainmenyambut tamu yang datang dan memberikan informasi serta arahan terkait kunjungannyamengantur jadwal pertemuan antar tamu ddengan pihak perusahaan,5,9,Close,receptionist,usia maksimal thkandidat harus memiliki setidaknya smasetidaknya memiliki tahun pengalman dalam bidang yang sesuai posisi ini fresh graduates are welcome penempatakan di jakarta pusat,0,0,1,39,2,13,2,True,13,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1441,bertanggung jawab dan mengevaluasi atas pencapaian target marketing melakukan koordinasi dengan department lain yang berkaitan dengan promo ga marcomm finance perjanjian perjanjian legal melakukana kerjasama dan menjalin hubungan baik dengan para agent dan broker membina dan memelihara hubungan baik dengan para konsumen dan potensial buyer membuat dan menganalisa laporan mingguan dan bulanan penjualan serta mempertanggung jawabkannya melakukan promosi dan event pameran property berkemampuan dan sangat memahami proses pengurusan berkas kpa perbankan memiliki jaringan dan wawasan yang luas kemampuan negosiasi dan management melakukan riset pasar agar tetap memberikan pelayanan yang baik membimbing dan memotivasi anggota team untuk dapat berkembang secara maksimal mencapai target penjualan yang telah ditargetkan menganalisa dan mengembangkan strategi marketing untuk meningkatkan jumlah pelanggan dan area sesuai dg target yang ditentukan,5,6,Close,marketing property,usia maksimal tahunpendidikan minimal smu semua jurusanpengalaman minimal tahun di bidang property apartment tanggung jawab jujur inisiatif komunikatif dan bersedia bekerja shiftservice dan target orientedpenempatan di surabaya,2500000,2000000,1,13,1,3,1,True,7,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1442,membuat dan menetapkan kebijakan kebijakan dalam perhitungan gaji upah lembur serta penyediaan fasilitas bagi karyawanmembuat dan memeriksa kebenaran perhitungan gaji upah karyawanmelakukan proses bpjs dari mulai mendafatarkan dan mengeluarkan karyawan dari kepesertaan mengurus dan menyiapkan pembayaran asuransi karyawan setiap bulannyamaintain data karyawan pada sistem hrismembuat st sp dan skpmenjadwalkan training untuk all departement,2,14,Close,hrd payroll staff,laki laki perempuan maksimal tahunminimal pendidikan psikologi atau hukum pengalaman tahun di posisi yang sama freshgraduate di persilahkan mengerti uud ketenaga kerjaanmemahami proses bpjs memiliki pengalaman di bidang payroll lebih diutamakan memiliki kemampuan komunikasi negosiasi dan analisa yang baikmultitasking,0,0,1,44,2,13,2,True,3,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1443,usia maksimal tahunpendidikan minimal semua jurusanpengalaman minimal tahun sebagai leasing staff bidang apartmentdisiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skilltarget orientedpenempatan di surabaya,4,6,Close,marketing leasing,usia maksimal tahunpendidikan minimal semua jurusanpengalaman minimal tahun sebagai leasing staff bidang apartmentdisiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skilltarget orientedpenempatan di surabaya,2500000,2250000,1,13,1,3,1,True,7,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1444,melakukan pekerjaan administrasi imput data filling dokumen berkoordinasi dengan devisi terkait dan lain lain,2,36,Close,staff admin,usia maksimal tahunpendidikan segala jurusanpengalaman minimal tahun dibidangnyamenguasai microsoft officeterbiasa bekerja dengan deadline dan sistematis dalam pelaporanteliti cekatan dan komunikatif,4200000,3800000,1,8,1,1,1,True,7,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1446,menguasai kitab undang undang hukum acara pidana kuhap dan reglement buitengewesten rbg dan memiliki berita acara sumpah bas memiliki analisa yang tinggi terhadap suatu kasus baik pidana maupun perdata memiliki pengalaman beracara bersidang khususnya di bidang hukum perusahaan hukum kepailitan memiliki pengalaman menangani kasus penipuan dan pengelapan menguasai hukum perikatan hukum perusahaan hukum bisnis hukum perusahaan mampu membuat legal opinion dalam setiap case yang sedang di hadapi perusahaan mampu membuat somasi gugatan permohonan,2,24,Close,staff legal,laki laki perempuan usia th dengan lulusan hukum ipk menguasai bhs inggrismenguasai hukum perdata secara umum lebih disukai memiliki pengalaman legal kontrakmemiliki analisa yang kuat terhadap hukum perdata secara umum dan hukum kontrak secara khususmemiliki sertifikat pendidikan khusus profesi advokat pkpa tegas disiplin bertanggung jawabmampu bekerja secara tim atau individusiap bekerja dibawah tekanan,0,0,1,39,2,13,2,True,6,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1449,membuat gambar kerja pelaksanaanmembuat rencana anggaran biayamembuat rencana kerja dan syarat syarat pelaksanaan bangunan,2,37,Close,perencana proyek,teknik sipil perencanaanmenguasai analisa struktur dan perhitungan biayamenguasai program komputer autocad staadpro sap dan lain lain yang sejenisdiutamakan pengalaman menangani proyek,5000000,4200000,1,8,1,1,1,True,8,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1450,mencari para calon klien yang prospektifmengembangkan dan merealisasikan rencana penjualan dan tergetnyamelakukan penawaran harga dan negosiasi dengan klien dll,2,6,Close,staff marketing,usia maksimal tahunpendidikan ilmu komunikasimemiliki pengalaman bekerja minimal tahun dibidang yang samamemiliki networking yang luaspenempatan surabaya,5000000,4200000,1,8,1,1,1,True,10,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1451,menerima panggilan telepon dan menerusan ke bagian terkait jika itu ditujukan ke bagian lainmenyambut tamu yang datang dan memberikan informasi serta arahan terkait kunjungannyamengantur jadwal pertemuan antar tamu ddengan pihak perusahaan,5,9,Close,receptionist,usia maksimal thkandidat harus memiliki setidaknya smasetidaknya memiliki tahun pengalman dalam bidang yang sesuai posisi ini fresh graduates are welcome penempatakan di jakarta pusat,0,0,1,47,2,13,2,True,7,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1452,technical responsibilities menyiapkan dan melaksanakan prosedur pengoperasian dari semua system dan peralatan utama gedung menyiapkan dan menjalankan program pemeliharaan secara lengkap untuk semua system dan peralatan yang ada menyiapkan dan menjalankan program pemeliharaan gedung di daerah bersama mengkoordinasikan dan mengawasi sesuai permintaan pelaksanaan proyek khusus dan penerimaan karyawan dari kontraktor menyiapkan system pengontrolan suku cadang dan barang keperluan engineering yang efektif dan memonitor secara teliti pemakaian barang barang suku cadang dan persediaan barang melaksanakan inspeksi ke seluruh bagian gedung kondisi system dan peralatan untuk memastikan kondisinya aman dan prima sedikitnya sekali dalam seminggu menyiapkan dan menjalankan program renovasi tahun untuk gedung dan semua peralatan utamanya memastikan program perawatan gedung memenuhi standar atau melampaui standar standar baku dari badan terkait mengimplementasikan semua ketentuan dan prosedur dari kesehatan dan keselamatan lingkungan kerja dan program lainnya yang berhubungan dengan keamanan dan keselamatan kerja lainnya memastikan bahwa kondisi apartemen dan perkantoran memenuhi persyaratan yang ditetapkan oleh departemen kesehatan dan keselamatan lingkungan bertanggung jawab penuh atas kesiapan pengoperasian system dan semua peralatan pemadam kebakaran dan peralatan penunjang keselamatan menyiapkan dan melaksanakan waktu penanganan keadaan darurat dalam hubungannya dengan departemen lain menyiapkan pelatihan yang sesuai pada staff untuk penanganan kesehatan dan keselamatan kerja memonitor dan mengontrol secara teliti semua pemakaian utility dan memastikan pemakaian energi yang optimal dari semua departemen yang ada menyiapkan system yang efektif untuk pencatatan dan pelaporan semua pemakaian utility dari semua unit dan bagian gedung menerapkan efisiensi yang tinggi untuk semua pemakaian energi pada semua peralatan fasilitas di daerah bersama dan merekomendasikan pada management untuk perubahan dan penggantian termasuk penggantian peralatan untuk memperbaiki efisiensi energi ii non technical responsibilities menyiapkan memonitor dan mengevaluasi standard operation prosedur untuk departemen engineering bersama dengan bm bertanggung jawab penuh atas fungsi perawatan gedung yang lancar memastikan semua dokumen yang berhubungan dengan operasional departemen disimpan dan dimutakhirkan dan semua perubahannya dicatat dengan benar menyiapkan semua laporan perawatan pemeliharaan ke management tepat waktu menyimpan semua dokumen gambar manual spesifikasi system dan daftar suku cadang dari semua bagian gedung secara lengkap dan rapih dan memoliki back up data computer mengontrol dan mengecek ulang semua surat perintah kerja spk dan rectification form yang dikeluarkan oleh bm bertanggung jawab atas efisiensi biaya operasional departemen engineering menyiapkan dan merevisi bila perlu semua anggaran biaya untuk operasional dan renovasi yang diajukan kepada menagement sesuai dengan kebutuhan pengelolaan memonitor semua pencatatan pembelanjaan departemen engineering dengan tepat dan memastikan control yang ketat atas pengeluaran agar tidak melampaui anggaran membantu persiapan proyek untuk mendapatkan persetujuan dan selama proses pengerjaan proyek memastikan semua bahan yang dipergunakan sesuai dengan yang disyaratkan oleh prosedur keamanan dan keselamatan kerja mengimplementasikan program pelatihan internal departemen untuk memastikan semua karyawan engineering memiliki keahlian yang dibutuhkan untuk mengerjakan pekerjaan mereka secara efektif dan efisien mengawasi setiap individu engineering dalam menjalankan tugas mereka mendelegasikan pekerjaan dan tanggung jawab kepada staff engineering mengajarkan sikap professional kepada semua staff engineering menyiapkan dan menjalankan aturan internal departemen untuk memandu kinerja kerja staff memastikan semua karyawan engineering memahami dan mengerti sepenuhnya kebijakan apartemen untuk masalah kebakaran keselamatan kerja kebersihan dan kesehatan kerja dan semua resikonya menyeleksi dan membantu personalia dalam merekrut staff yang tepat untuk departemen engineering membantu departemen lainnya untuk menjamin kelangsungan operasional yang lancar membuat laporan harian mingguan dan bulanan serta mengevaluasinya,2,17,Close,chief engineering,usia minimal tahun pendidikan minimal segala jurusan sipil elektro pengalaman minimal tahun sebagai chief engineering di mall atau apartemen disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill tegas dan detail oriented memiliki sikap leadership yang kuat penempatan di surabaya,5000000,4500000,1,13,1,3,1,True,9,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1453,membuat konsep dan koreksi surat surat perjanjian kontrak kerjasama dan yang sejenisnya,2,24,Close,staff legal,usia maksimal tahunpendidikan minimal hukums hukum lebih diutamakanberpengalaman minimal thpengalaman membuat legal opinion dan koreksi surat perjanjian kontrak dan sejenisnya memiliki komunikasi yang baik ramah teliti dan mampu bekerjasama dengan tim penempatan surabaya,5000000,4500000,2,19,1,1,1,True,6,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1454,bertanggungjawab pada kesiapan dan ketersediaan sistem komputer aplikasi dalam lingkungan perusahaanmerancang mengelola dan mengawasi serta mengevaluasi operasional dan sistem informasi software dan aplikasi dan pendukungnya hardware infrastruktur telekomunikasi bertanggungjawab padapenyediaan layanan infrastruktur termasukaplikasi jaringankomputer lan wan keamanan teknologi informasi dan telekomunikaismenangani trouble shooting dan jaringan hardware software,2,25,Close,it support,usia maksimal tahunpendidikan min teknik informatika teknik komputermenguasai networking wifi instalation trouble shooting pada pc dan peripheral lainnyamampu bekerja dengan team maupun mandiri,0,0,1,39,2,13,2,True,21,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1455,berfungsi sebagai company point of contact dalam menanggapi dan menyelesaikan seluruh keluhan pelanggan melaporkan kegiatan operasional kepada atasan terkait mendukung sistem ordering di store melalui perencanaan kebutuhan barang di store yang diintegrasikan dengan sistem rantai pasok yang berjalan di perusahaan melakukan analisa terkait dengan kebutuhan permintaan barang di setiap store memberikan data store yang akurat dan dapat dipertanggungjawabkan,2,29,Close,store supervisor resto,maksimal usia tahun pendidikan minimal sarjana dari seluruh bidang pengalaman minimal tahun di posisi yang sama lebih disukai pengalaman di restoran berpenampilan menarik jujur dan bertanggungjawab memiliki kemampuan komunikasi yang baik mampu bekerja di bawah tekanan dan berorientasi pada target memahami sistem inventori barang terutama pengelolaan barang di restoran,0,0,1,57,2,14,2,True,1,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1456,mampu memperbaiki semua merk dan jenis ac,6,20,Close,engineering apprentice,pria maksimal tahunpendidikan smk teknik listrikpengalaman maintenance ac,3900000,1690000,1,32,1,5,1,True,11,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1457,cooking foods in various untensils and grillersprepare ingredients to use in cookingkeep sanitized and orderly environment in the kitchenchecking quality of ingredientsmonitoring stock and ordersset up workstations with all needed ingredients and cooking equipment,4,52,Close,cook,candidate must possess at least smu in any field at least year of working experience in the related field is required for this position required skill cook customer orientedpreferably staff non management non supervisor specialized in food beverage restaurant service or equivalent able to work under pressure,0,0,2,57,2,14,2,True,13,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1459,bertanggung jawab terhadap proses transaksi merawat kebersihan dan kerapihan outlet serta disply produkmampu membina hubungan yang baik dengan cutomermelaksanakan standar layanan kasir yang baik dengan memberikan layanan yang primamemberi informasi yang benar secara bijak kepada pelanggan,5,16,Close,chasier,wanitamin sma smkusia max thngood lookingkreatif pekerja keras jujur dan disiplinkomunikatifpengalaman min thn,0,0,2,57,2,14,2,True,13,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1460,memahami dan mampu mempersiapkan persyaratan jual beli dan perikatan dengan bank dan sanggup melaksanakan prosesnya dalam hal ini bagian legal kerjasama dengan notaris ppat yang ditunjuk untuk melaksanakan jual beli dan melengkapi persyaratan akad kredit sesuai ketentuan bank kreditur mengkoordinir staf legal agar pekerjaan berjalan sesuai dengan arahan atasan mensupport dan mengelolah dokumen perusahaan khususnya yang berhubungan dengan perjanjian kerjasama maupun legal contract mereview legal contract perjanjian kerjasama dan dokumen legal lain yang berhubungan dengan project perusahaan dimana ditempatkan melakukan tugas clerical secara umum termasuk tetapi tidak terbatas pada fotocopy faks surat menyurat dan filling dokumen menguasai pembuatan dan review surat perjanjian beserta monitoring validitasnya penyelesaian sengketa hukum perusahaan memahami dengan baik undang undang dan segala peraturan pertanahan hukum perpajakan dan peraturan yang berhubungan dengan pembangunan proyek properti pekerjaan lainnya yang ditugaskan secara khusus oleh perusahaan,1,24,Close,legal supervisor,usia maksimal tahun pendidikan hukum lebih diutamakan pengalaman minimal tahun sebagai legal supervisor koordinator legal berpengalaman di perusahaan property lebih diutamakan tegas target oriented memiliki sertifikat peradi advokat disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skilltidak jadi cari dihandle awang legal pangsud,5000000,4500000,1,13,1,3,1,True,6,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1461,melakukan aktivitas kesekretariatan perusahaan mengupayakan kelancaran pelaksanaan agenda kegiatan direksi memberikan masukan kepada direksi dari aspek hukum yang berkaitan dengan operasionalisasi dan pengembangan usaha perusahaan membuat data base dan menyimpan dokumen asli perusahaan mengkomunikasikan kebijakan perusahaan kepada pihak internal perusahaan mengkomunikasikan kebijakan perusahaan kepada pihak eksternal perusahaan mengkoordinasikan bahan bahan laporan untuk rapat komisaris dan rapat umum pemegang saham menyiapkan laporan secara keseluruhan mengenai kegiatan sekretaris perusahaan secara benar dan tepat waktu,4,54,Close,sekretaris direksi,usia maksimal tahunpendidikan minimal segala jurusanpengalaman minimal tahun sebagai sekretaris direkturdisiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skilltegas dan detail orientedmemiliki penampilan yang menarik dan proporsionalpenempatan di surabayatidak rekrutmen,6000000,4500000,1,13,1,3,1,True,7,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1462,membuat dan menginput jurnalmembuat laporan keuanganmengawasi transaksi keuanganmembuat rekonsiiliasi data keuanganmonitoring data keuangan perusahaan,2,22,Close,accounting staff,usia maksimal tahunpendidikan minimal akuntansipengalaman kerja tahunbisa membuat laporan keuanganmengetahui tentang perpajakanbersedia dinas luar kota kapanpunpenempatan surabaya,0,0,1,8,1,1,1,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1463,melakukan survei titik lokasi apabila akan dibangun konstruksi baru membuat perencanaan perhitungan gambar kerja dan time schedule rab cek stok material baru bekas bongkaran pengecekan hasil pekerjaan vendor mengecek bap melakukan control terhadap inventori titik reklame file gambar kajian kelayakan konstruksi bertannggung jawab atas pemakaian material sesuai rab mengawasi agar mutu hasil kerja sesuai dengan standar yang ditetapkan,2,13,Close,project officer,kandidat harus memiliki setidaknya semua jurusanlaki laki perempuan usia sd tahunbahasa inggris aktif menguasai microsoft office autocad internet sketch up sap intermediate cepat memahami sistem kerja di warna warnipaham membaca gambar struktur rab kerjacustomer satisfaction oriented menguasai negotiation skillbersedia bekerja di bawah tekananfast respon diluar jam kerjaproblem solving dan decision making mengenai teknik pekerjaan konstruksisehat jasmani dna rohani dan sering bekerja di luar lapangan,0,0,1,45,2,13,2,True,8,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1465,melakukan penyediaan inventory dalam rangka memenuhi kebutuhan semua bagianmaintain data inventory controlmenyusun jadwal memonitor dan memeriksa perawatan gedung kendaraan fasilitas kantormembantu pengurusan perijinan perusahaanpersiapan dan mengatur pengiriman dokumen dan surat,4,26,Close,staff umum makassar,usia maksimum thpendidikan min manajemenpengalaman min tahun di bidang yang samamempunyai komunikasi dan analytical skill yang baikmampu mengoperasikan ms officemampu bekerjasama dalam team maupun individualpenempatan di makassar,0,0,1,47,2,13,2,True,17,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1466,bertanggungjawab pada kesiapan dan ketersediaan sistem komputer aplikasi dalam lingkungan perusahaanmerancang mengelola dan mengawasi serta mengevaluasi operasional dan sistem informasi software dan aplikasi dan pendukungnya hardware infrastruktur telekomunikasi bertanggungjawab padapenyediaan layanan infrastruktur termasukaplikasi jaringankomputer lan wan keamanan teknologi informasi dan telekomunikaismenangani trouble shooting dan jaringan hardware software,2,25,Close,it support,usia maksimal tahunpendidikan min teknik informatika teknik komputermenguasai networking wifi instalation trouble shooting pada pc dan peripheral lainnyamampu bekerja dengan team maupun mandiri,0,0,2,52,2,13,2,True,21,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1467,menguasai kitab undang undang hukum acara pidana kuhap dan reglement buitengewesten rbg dan memiliki berita acara sumpah bas memiliki analisa yang tinggi terhadap suatu kasus baik pidana maupun perdata memiliki pengalaman beracara bersidang khususnya di bidang hukum perusahaan hukum kepailitan memiliki pengalaman menangani kasus penipuan dan pengelapan menguasai hukum perikatan hukum perusahaan hukum bisnis hukum perusahaan mampu membuat legal opinion dalam setiap case yang sedang di hadapi perusahaan mampu membuat somasi gugatan permohonantidak rekrutmen,1,24,Close,legal staff,laki laki perempuan usia th dengan lulusan hukum ipk menguasai bhs inggris menguasai hukum perdata secara umum lebih disukai memiliki pengalaman legal kontrak memiliki analisa yang kuat terhadap hukum perdata secara umum dan hukum kontrak secara khusus memiliki sertifikat pendidikan khusus profesi advokat pkpa tegas disiplin bertanggung jawab mampu bekerja secara tim atau individu siap bekerja dibawah tekanan,4500000,4200000,1,13,1,3,1,True,6,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1470,handle pekerjaan electrical me dan sipil pengalaman mengerjakan maintenance ac dan lift lebih diutamakan pengalaman sebagai engineering mall apartment lebih diutamakan mampu mengerjakan kerusakan pada genset,6,17,Close,engineering staff,usia maksimal tahunpendidikan minimal smk jurusan teknikpengalaman minimal tahun di apartmenttanggung jawab jujur inisiatif komunikatif dan bersedia bekerja shiftservice orientedbersedia bekerja shiftpenempatan di surabaya,3500000,3300000,1,13,1,3,1,True,9,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1471,bertanggung jawab terhadap seluruh operasional gedung antara lain pemeliharaan gedung perbaikan renovasi safety gedung dan kebersihan serta keamanan menyusun budget operasional gedung memastikan efektivitas biaya dan efisiensi energy membina hubungan baik dengan tenant dan pihak eksternal menyusun serta menerapkan sop mengawasi kinerja kontraktor dan vendor menampung dan menyelesaikan segala complain para tenant merencanakan mengkoordinasikan mengevaluasi dan mengusulkan pemecahan masalah dalam melaksanakan pengelolaan gedung mengendalikan dan mengambil tindakan perbaikan terhadap kinerja kelancaran keuangan perusahaan sesuai dengan rencana budget yang ditetapkan memahami dan menjabarkan kebijakan yang telah ditetapkan direksi kedalam rencana kerja pengelolaan gedung,2,23,Close,general manager mall,usia maksimal tahun pendidikan minimal segala jurusan pengalaman minimal tahun sebagai gm bm di mall disiplin tanggung jawab jujur inisiatif komunikatif dan mempunyai presentation skill tegas dan detail oriented memiliki sikap leadership yang kuat penempatan di surabayatidak rekrutmen dulu,7500000,6000000,1,13,1,3,1,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1472,performing all executive secretarian task for director able to administration work attentation to details provide on daily matters which may include the private needs provide reports and minutes of meeting scheduling appointments and maintaining confidential files handling of correspondences with local and other claim such as mobile phone booking and arranging travel transport and accommodation organizing event and conferences typing compiling and prepare report presentation and correspondence perform other related duties as required,2,54,Close,sekretaris,maximum age years old candidate must be posses bachelor degree with gpa min fluent in english both oral and written mandarin would be plus good looking appearance and attractive minimum years experience in the related field excellence communication interpersonal skill fast respon and self discipline willing to be placed in jakarta pusat,0,0,1,39,2,13,2,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1473,handle pekerjaan electrical me dan sipil pengalaman mengerjakan maintenance ac dan lift lebih diutamakan pengalaman sebagai engineering mall apartment lebih diutamakan mampu mengerjakan kerusakan pada genset,6,17,Close,engineering staff,usia maksimal tahun pendidikan minimal smk jurusan teknik pengalaman minimal tahun di apartment tanggung jawab jujur inisiatif komunikatif dan bersedia bekerja shift service oriented bersedia bekerja shift penempatan di surabayatidak jadi rekrutmen,3500000,3300000,2,13,1,3,1,True,9,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1474,responsible for the maintenance and care of company vehicles coordinating the drivers so that all the needs of taking the user are optimally met supervise the drivers to be orderly and disciplined to take care of the vehicle responsible for extending vehicle tax and stnk,4,26,Close,staff ga,candidates must possess at least bachelor degree in any field communicative and active willing to work with high pressure fresh graduate with strong qualification are welcome to apply can work in fast paced environment strong performance with low supervision,0,0,1,47,2,13,2,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1476,cooking foods in various untensils and grillersprepare ingredients to use in cookingkeep sanitized and orderly environment in the kitchenchecking quality of ingredientsmonitoring stock and ordersset up workstations with all needed ingredients and cooking equipment,4,28,Close,kitchen,candidate must possess at least in any field at least year of working experience in the related field is required for this position required skill cook customer orientedpreferably staff non management non supervisor specialized in food beverage restaurant service or equivalent able to work under pressure,0,0,1,57,2,14,2,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1478,analyze the company technology needs develop systems and software implement hardware and software conduct tests and maintain ongoing operations of all systems evaluate the company systems and determine needs for upgrade create disaster recovery plans for corporate data and systems also assess data risk factors responsible for all aspects of the operations of it department assist with new user orientation ensure that each workplace has good it equipment and provides the necessary special equipment make it equipment specifications requirement for company standards perform repairs or replace hardware and software on the workplace on time as required support it project as well as department project supervise the it department make department report as required,2,25,Close,senior it,maximum age years old candidate must be posses at least bachelor degree in computer science gpa minimum minimum years experience in the related field preferably supervisor specialized in it computer network system database admin or equivalentexperience with computer networks programs framework wp drupal strong analytical with good judgment and sense of urgencymanagement and leadership skillsability to work well in teamexcellence communication interpersonal skill fast response and self discipline willing to be placed in central jakarta jakarta pusat,0,0,1,52,2,13,2,True,21,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1479,melakukan penyediaan inventory dalam rangka memenuhi kebutuhan semua bagian maintain data inventory control menyusun jadwal memonitor dan memeriksa perawatan gedung kendaraan fasilitas kantor membantu pengurusan perijinan perusahaan persiapan dan mengatur pengiriman dokumen dan surat,4,26,Close,staff umum medan,usia maksimum th pendidikan min manajemen pengalaman min tahun di bidang yang sama mempunyai komunikasi dan analytical skill yang baik mampu mengoperasikan ms office mampu bekerjasama dalam team maupun individual penempatan di medan,0,0,1,47,2,13,2,True,17,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1481,performing all executive secretarian task for director able to administration work attentation to details provide on daily matters which may include the private needs provide reports and minutes of meeting scheduling appointments and maintaining confidential files handling of correspondences with local and other claim such as mobile phone booking and arranging travel transport and accommodation organizing event and conferences typing compiling and prepare report presentation and correspondence perform other related duties as required,2,54,Close,sekretaris,maximum age years old candidate must be posses bachelor degree with gpa min fluent in english both oral and written mandarin would be plus good looking appearance and attractive minimum years experience in the related field excellence communication interpersonal skill fast respon and self discipline willing to be placed in jakarta pusat,0,0,1,8,2,1,2,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1482,survey tiap lokasi space iklan pt warna warni mediapelaporan hasil survey harian,5,10,Close,surveyor general operational,priapendidikan minimal sma sederajatmaksimal usia tahunmampu mengendarai sepeda motor dan menggunakan kameramemiliki kendaraan pribadi motor memiliki sim aktifbersedia bekerja lapangan,0,0,1,45,2,13,2,True,15,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1485,menguasi brevet dan pelaporan pajakdapat membuat dan mengaudit laporan keuangandapat membuat analisa laporan keuanganmemberikan informasi yang akurat tepat waktu untuk mendukung kegiatan keuangan,2,39,Close,manager finance accounting,usia maksimal tahunpendidikan jurusan akuntansipengalaman minimal tahun dibidang yang samakepemimpinan dan keterampilan manajemen yang baikmotivasi diri dengan keterampilan interpersonal dan komunikasi yang baikpengetahuan yang terbukti tentang prinsip prinsip pembukuan dan akuntansi praktik standar hukum dan peraturan,0,0,1,49,2,13,2,True,2,0,0.0,False,0,False,0,False,0,False,False,False,False,0,0
1486,memastikan proses pelaksanaan dan pencatatan akuntansi serta finansial perusahaan terlaksana dengan baikbertanggung jawab dalam menangani pajak bulanan dan tahunan menggunakan spt filling billing dan faktur memastikan semua pengeluaran pajak perusahaan dihitung dan didokumentasikan dengan baik untuk selanjutnya dilaporkan kepada manajemen memastikan dokumentasi faktur pajak terlaksana dengan baik,2,39,Close,staff accounting pajak,usia maksimal tahun pendidikan jurusan akuntansi pengalaman minimal tahun di bidang yang sama atau minimal tahun jika senior memiliki keterampilan komputer ms office ms word dan ms excel dapat mengaplikasikan faktur filling dan spt menguasai peraturan perpajakan dapat membuat rekon koreksi fiskal,0,0,1,20,2,1,2,True,2,WarnaWarni,0.0,False,0,False,0,False,0,False,False,False,False,0,0
